Key: 194200B, Action: Add, Quantity: 1000, Orders: 1
Key: 196100S, Action: Update, Quantity: 1845, Orders: 17
Key: 196100S, Action: Update, Quantity: 1811, Orders: 17
Key: 196000B, Action: Update, Quantity: 905, Orders: 8
Key: 196000B, Action: Update, Quantity: 924, Orders: 9
Key: 196300S, Action: Update, Quantity: 5612, Orders: 16
Key: 196300S, Action: Update, Quantity: 5766, Orders: 17
Key: 196200S, Action: Update, Quantity: 4028, Orders: 22
Key: 196200S, Action: Update, Quantity: 4275, Orders: 23
Key: 196000B, Action: Update, Quantity: 927, Orders: 10
Key: 196000B, Action: Update, Quantity: 1027, Orders: 11
Key: 196100S, Action: Update, Quantity: 1774, Orders: 16
Key: 196000B, Action: Update, Quantity: 1108, Orders: 12
Key: 196000B, Action: Update, Quantity: 1008, Orders: 11
Key: 195900B, Action: Update, Quantity: 2009, Orders: 13
Key: 195800B, Action: Update, Quantity: 4590, Orders: 12
Key: 196200S, Action: Update, Quantity: 4323, Orders: 24
Key: 196000B, Action: Update, Quantity: 1081, Orders: 12
Key: 196000B, Action: Update, Quantity: 1171, Orders: 13
Key: 196000B, Action: Update, Quantity: 1081, Orders: 12
Key: 196300S, Action: Update, Quantity: 5716, Orders: 16
Key: 196100S, Action: Update, Quantity: 1822, Orders: 17
Key: 195800B, Action: Update, Quantity: 4660, Orders: 13
Key: 196300S, Action: Update, Quantity: 6424, Orders: 17
Key: 196400S, Action: Update, Quantity: 6576, Orders: 11
Key: 196100S, Action: Update, Quantity: 1922, Orders: 18
Key: 196000B, Action: Update, Quantity: 1121, Orders: 13
Key: 196100S, Action: Update, Quantity: 1880, Orders: 18
Key: 196000B, Action: Update, Quantity: 1081, Orders: 12
Key: 196100S, Action: Update, Quantity: 1780, Orders: 17
Key: 196300S, Action: Update, Quantity: 6475, Orders: 18
Key: 196300S, Action: Update, Quantity: 6366, Orders: 17
Key: 196100S, Action: Update, Quantity: 1881, Orders: 18
Key: 196100S, Action: Update, Quantity: 1981, Orders: 19
Key: 196100S, Action: Update, Quantity: 2099, Orders: 20
Key: 196100S, Action: Update, Quantity: 2086, Orders: 19
Key: 196300S, Action: Update, Quantity: 6498, Orders: 18
Key: 196100S, Action: Update, Quantity: 1573, Orders: 18
Key: 196100S, Action: Update, Quantity: 1273, Orders: 17
Key: 196100S, Action: Update, Quantity: 1188, Orders: 16
Key: 196100S, Action: Update, Quantity: 1146, Orders: 15
Key: 196100S, Action: Update, Quantity: 1103, Orders: 14
Key: 196100S, Action: Update, Quantity: 1085, Orders: 13
Key: 196100S, Action: Update, Quantity: 778, Orders: 12
Key: 196100S, Action: Update, Quantity: 776, Orders: 11
Key: 196100S, Action: Update, Quantity: 713, Orders: 10
Key: 196100S, Action: Update, Quantity: 583, Orders: 9
Key: 196100S, Action: Update, Quantity: 551, Orders: 8
Key: 196100S, Action: Update, Quantity: 470, Orders: 7
Key: 196100S, Action: Update, Quantity: 442, Orders: 6
Key: 196100S, Action: Update, Quantity: 438, Orders: 5
Key: 196100S, Action: Update, Quantity: 367, Orders: 4
Key: 196100S, Action: Update, Quantity: 319, Orders: 3
Key: 196100S, Action: Update, Quantity: 218, Orders: 2
Key: 196100S, Action: Update, Quantity: 118, Orders: 1
Key: 196100S, Action: Delete, Quantity: None, Orders: None
Key: 196100B, Action: Add, Quantity: 2865, Orders: 1
Key: 196000B, Action: Update, Quantity: 1331, Orders: 13
Key: 196200S, Action: Update, Quantity: 3998, Orders: 23
Key: 196200S, Action: Update, Quantity: 3094, Orders: 22
Key: 195800B, Action: Update, Quantity: 5033, Orders: 14
Key: 196200S, Action: Update, Quantity: 2865, Orders: 21
Key: 196400S, Action: Update, Quantity: 6976, Orders: 12
Key: 196300S, Action: Update, Quantity: 6098, Orders: 17
Key: 196000B, Action: Update, Quantity: 2046, Orders: 14
Key: 196200S, Action: Update, Quantity: 2706, Orders: 20
Key: 195700B, Action: Update, Quantity: 3567, Orders: 10
Key: 195800B, Action: Update, Quantity: 5722, Orders: 15
Key: 195900B, Action: Update, Quantity: 2409, Orders: 14
Key: 195800B, Action: Update, Quantity: 5322, Orders: 14
Key: 195900B, Action: Update, Quantity: 2371, Orders: 13
Key: 196000B, Action: Update, Quantity: 2084, Orders: 15
Key: 196200S, Action: Update, Quantity: 2526, Orders: 19
Key: 196200S, Action: Update, Quantity: 2633, Orders: 20
Key: 196000B, Action: Update, Quantity: 2046, Orders: 14
Key: 196100B, Action: Update, Quantity: 2903, Orders: 2
Key: 196400S, Action: Update, Quantity: 4479, Orders: 11
Key: 196000B, Action: Update, Quantity: 2009, Orders: 13
Key: 196000B, Action: Update, Quantity: 1990, Orders: 12
Key: 195400B, Action: Update, Quantity: 11663, Orders: 7
Key: 196100B, Action: Update, Quantity: 2940, Orders: 3
Key: 196200S, Action: Update, Quantity: 2492, Orders: 19
Key: 196100B, Action: Update, Quantity: 2959, Orders: 4
Key: 195900B, Action: Update, Quantity: 2364, Orders: 12
Key: 196100B, Action: Update, Quantity: 3059, Orders: 5
Key: 195600B, Action: Update, Quantity: 5129, Orders: 9
Key: 195900B, Action: Update, Quantity: 2356, Orders: 11
Key: 196200S, Action: Update, Quantity: 2392, Orders: 18
Key: 196600S, Action: Update, Quantity: 3951, Orders: 8
Key: 196000B, Action: Update, Quantity: 2011, Orders: 13
Key: 196100B, Action: Update, Quantity: 3159, Orders: 6
Key: 195600B, Action: Update, Quantity: 5029, Orders: 8
Key: 196200S, Action: Update, Quantity: 2292, Orders: 17
Key: 196600S, Action: Update, Quantity: 4051, Orders: 9
Key: 196200S, Action: Update, Quantity: 3236, Orders: 18
Key: 196200S, Action: Update, Quantity: 3125, Orders: 18
Key: 195800B, Action: Update, Quantity: 5145, Orders: 13
Key: 196100B, Action: Update, Quantity: 3336, Orders: 7
Key: 195900B, Action: Update, Quantity: 2298, Orders: 10
Key: 196000B, Action: Update, Quantity: 2069, Orders: 14
Key: 196200S, Action: Update, Quantity: 3225, Orders: 19
Key: 195800B, Action: Update, Quantity: 5075, Orders: 12
Key: 195900B, Action: Update, Quantity: 2350, Orders: 11
Key: 196200S, Action: Update, Quantity: 3001, Orders: 18
Key: 196200S, Action: Update, Quantity: 3191, Orders: 19
Key: 196300S, Action: Update, Quantity: 6102, Orders: 18
Key: 196200S, Action: Update, Quantity: 3260, Orders: 20
Key: 196500S, Action: Update, Quantity: 6463, Orders: 11
Key: 196300S, Action: Update, Quantity: 6536, Orders: 19
Key: 195900B, Action: Update, Quantity: 2330, Orders: 10
Key: 196000B, Action: Update, Quantity: 2091, Orders: 15
Key: 196200S, Action: Update, Quantity: 3344, Orders: 21
Key: 196200S, Action: Update, Quantity: 3444, Orders: 22
Key: 196100B, Action: Update, Quantity: 3300, Orders: 7
Key: 196200S, Action: Update, Quantity: 3582, Orders: 23
Key: 196200S, Action: Update, Quantity: 3682, Orders: 24
Key: 196200S, Action: Update, Quantity: 3772, Orders: 25
Key: 196200S, Action: Update, Quantity: 3682, Orders: 24
Key: 195900B, Action: Update, Quantity: 2425, Orders: 11
Key: 196400S, Action: Update, Quantity: 4564, Orders: 12
Key: 196000B, Action: Update, Quantity: 2087, Orders: 14
Key: 196100B, Action: Update, Quantity: 3305, Orders: 8
Key: 196000B, Action: Update, Quantity: 2003, Orders: 13
Key: 196000B, Action: Update, Quantity: 1930, Orders: 12
Key: 196000B, Action: Update, Quantity: 1886, Orders: 11
Key: 196100B, Action: Update, Quantity: 3349, Orders: 9
Key: 196100B, Action: Update, Quantity: 3363, Orders: 10
Key: 196000B, Action: Update, Quantity: 1883, Orders: 10
Key: 196100B, Action: Update, Quantity: 3366, Orders: 11
Key: 196100B, Action: Update, Quantity: 3367, Orders: 12
Key: 196200S, Action: Update, Quantity: 3544, Orders: 23
Key: 196100B, Action: Update, Quantity: 3550, Orders: 13
Key: 195100B, Action: Update, Quantity: 19609, Orders: 6
Key: 196300S, Action: Update, Quantity: 6552, Orders: 20
Key: 196200S, Action: Update, Quantity: 3794, Orders: 24
Key: 196100B, Action: Update, Quantity: 3542, Orders: 13
Key: 196200S, Action: Update, Quantity: 3790, Orders: 23
Key: 196300S, Action: Update, Quantity: 6548, Orders: 19
Key: 196100B, Action: Update, Quantity: 3442, Orders: 12
Key: 196100B, Action: Update, Quantity: 3342, Orders: 11
Key: 196300S, Action: Update, Quantity: 6147, Orders: 18
Key: 196300S, Action: Update, Quantity: 5745, Orders: 17
Key: 196000B, Action: Update, Quantity: 1886, Orders: 11
Key: 196100B, Action: Update, Quantity: 2734, Orders: 11
Key: 196100B, Action: Update, Quantity: 521, Orders: 10
Key: 196100B, Action: Update, Quantity: 483, Orders: 9
Key: 196100B, Action: Update, Quantity: 446, Orders: 8
Key: 196100B, Action: Update, Quantity: 427, Orders: 7
Key: 196100B, Action: Update, Quantity: 250, Orders: 6
Key: 196100B, Action: Update, Quantity: 245, Orders: 5
Key: 196100B, Action: Update, Quantity: 201, Orders: 4
Key: 196100B, Action: Update, Quantity: 187, Orders: 3
Key: 196100B, Action: Update, Quantity: 184, Orders: 2
Key: 196100B, Action: Update, Quantity: 183, Orders: 1
Key: 196100B, Action: Delete, Quantity: None, Orders: None
Key: 196000B, Action: Update, Quantity: 1171, Orders: 10
Key: 196200S, Action: Update, Quantity: 4675, Orders: 24
Key: 196200S, Action: Update, Quantity: 4813, Orders: 25
Key: 195800B, Action: Update, Quantity: 5475, Orders: 13
Key: 196100S, Action: Add, Quantity: 110, Orders: 1
Key: 196000B, Action: Update, Quantity: 921, Orders: 9
Key: 195900B, Action: Update, Quantity: 2025, Orders: 10
Key: 196200S, Action: Update, Quantity: 5313, Orders: 26
Key: 196100S, Action: Update, Quantity: 610, Orders: 2
Key: 196100S, Action: Update, Quantity: 500, Orders: 1
Key: 196200S, Action: Update, Quantity: 5403, Orders: 27
Key: 196300S, Action: Update, Quantity: 6145, Orders: 18
Key: 196400S, Action: Update, Quantity: 4164, Orders: 11
Key: 196200S, Action: Update, Quantity: 5698, Orders: 28
Key: 196200S, Action: Update, Quantity: 5403, Orders: 27
Key: 196100S, Action: Update, Quantity: 795, Orders: 2
Key: 196100S, Action: Update, Quantity: 295, Orders: 1
Key: 196200S, Action: Update, Quantity: 4518, Orders: 26
Key: 196000B, Action: Update, Quantity: 863, Orders: 8
Key: 196100S, Action: Update, Quantity: 237, Orders: 1
Key: 196000B, Action: Update, Quantity: 1280, Orders: 9
Key: 196200S, Action: Update, Quantity: 4781, Orders: 27
Key: 196000B, Action: Update, Quantity: 863, Orders: 8
Key: 196200S, Action: Update, Quantity: 4826, Orders: 28
Key: 196200S, Action: Update, Quantity: 4726, Orders: 27
Key: 196300S, Action: Update, Quantity: 6556, Orders: 19
Key: 195800B, Action: Update, Quantity: 5887, Orders: 14
Key: 196300S, Action: Update, Quantity: 6968, Orders: 20
Key: 196100S, Action: Update, Quantity: 337, Orders: 2
Key: 196200S, Action: Update, Quantity: 4463, Orders: 26
Key: 196100S, Action: Update, Quantity: 600, Orders: 3
Key: 196100S, Action: Update, Quantity: 587, Orders: 3
Key: 196000B, Action: Update, Quantity: 1056, Orders: 9
Key: 196100S, Action: Update, Quantity: 363, Orders: 2
Key: 196100S, Action: Update, Quantity: 100, Orders: 1
Key: 196300S, Action: Update, Quantity: 7171, Orders: 21
Key: 196100S, Action: Delete, Quantity: None, Orders: None
Key: 196100B, Action: Add, Quantity: 410, Orders: 1
Key: 196000B, Action: Update, Quantity: 1306, Orders: 10
Key: 196200S, Action: Update, Quantity: 3963, Orders: 25
Key: 196400S, Action: Update, Quantity: 4564, Orders: 12
Key: 196000B, Action: Update, Quantity: 1981, Orders: 11
Key: 196300S, Action: Update, Quantity: 6771, Orders: 20
Key: 196100B, Action: Update, Quantity: 115, Orders: 1
Key: 196100B, Action: Update, Quantity: 66, Orders: 1
Key: 195900B, Action: Update, Quantity: 2425, Orders: 11
Key: 195800B, Action: Update, Quantity: 5487, Orders: 13
Key: 196000B, Action: Update, Quantity: 2117, Orders: 12
Key: 196200S, Action: Update, Quantity: 4258, Orders: 26
Key: 196200S, Action: Update, Quantity: 3963, Orders: 25
Key: 196000B, Action: Update, Quantity: 1981, Orders: 11
Key: 196000B, Action: Update, Quantity: 2054, Orders: 12
Key: 196000B, Action: Update, Quantity: 2119, Orders: 13
Key: 196200S, Action: Update, Quantity: 3873, Orders: 24
Key: 196100B, Action: Delete, Quantity: None, Orders: None
Key: 195800B, Action: Update, Quantity: 5887, Orders: 14
Key: 196000B, Action: Update, Quantity: 1444, Orders: 12
Key: 195900B, Action: Update, Quantity: 2025, Orders: 10
Key: 196100S, Action: Add, Quantity: 295, Orders: 1
Key: 196000B, Action: Update, Quantity: 1194, Orders: 11
Key: 196000B, Action: Update, Quantity: 1001, Orders: 10
Key: 196000B, Action: Update, Quantity: 1002, Orders: 11
Key: 196300S, Action: Update, Quantity: 7171, Orders: 21
Key: 196400S, Action: Update, Quantity: 4164, Orders: 11
Key: 195900B, Action: Update, Quantity: 1930, Orders: 9
Key: 195800B, Action: Update, Quantity: 5981, Orders: 15
Key: 196200S, Action: Update, Quantity: 3828, Orders: 23
Key: 196100S, Action: Update, Quantity: 340, Orders: 2
Key: 196100S, Action: Update, Quantity: 351, Orders: 3
Key: 195900B, Action: Update, Quantity: 2545, Orders: 10
Key: 196200S, Action: Update, Quantity: 3759, Orders: 22
Key: 196100S, Action: Update, Quantity: 420, Orders: 4
Key: 196400S, Action: Update, Quantity: 3456, Orders: 10
Key: 196200S, Action: Update, Quantity: 4467, Orders: 23
Key: 196000B, Action: Update, Quantity: 937, Orders: 10
Key: 195800B, Action: Update, Quantity: 6045, Orders: 16
Key: 196100S, Action: Update, Quantity: 447, Orders: 5
Key: 196300S, Action: Update, Quantity: 6737, Orders: 20
Key: 196100S, Action: Update, Quantity: 671, Orders: 6
Key: 196000B, Action: Update, Quantity: 1001, Orders: 11
Key: 195800B, Action: Update, Quantity: 5981, Orders: 15
Key: 195800B, Action: Update, Quantity: 5998, Orders: 16
Key: 196200S, Action: Update, Quantity: 3523, Orders: 22
Key: 196100S, Action: Update, Quantity: 1683, Orders: 7
Key: 196400S, Action: Update, Quantity: 3371, Orders: 9
Key: 196100S, Action: Update, Quantity: 1783, Orders: 8
Key: 196600S, Action: Update, Quantity: 3951, Orders: 8
Key: 196100S, Action: Update, Quantity: 1893, Orders: 9
Key: 196200S, Action: Update, Quantity: 4406, Orders: 23
Key: 196100S, Action: Update, Quantity: 1993, Orders: 10
Key: 196600S, Action: Update, Quantity: 3851, Orders: 7
Key: 196100S, Action: Update, Quantity: 2083, Orders: 11
Key: 196100S, Action: Update, Quantity: 1993, Orders: 10
Key: 196200S, Action: Update, Quantity: 4299, Orders: 22
Key: 196100S, Action: Update, Quantity: 2100, Orders: 11
Key: 196100S, Action: Update, Quantity: 2109, Orders: 12
Key: 196100S, Action: Update, Quantity: 2219, Orders: 13
Key: 195800B, Action: Update, Quantity: 5309, Orders: 15
Key: 195700B, Action: Update, Quantity: 4256, Orders: 11
Key: 196100S, Action: Update, Quantity: 2109, Orders: 12
Key: 196100S, Action: Update, Quantity: 2359, Orders: 13
Key: 196000B, Action: Update, Quantity: 1037, Orders: 12
Key: 196300S, Action: Update, Quantity: 6792, Orders: 21
Key: 196300S, Action: Update, Quantity: 6555, Orders: 20
Key: 196100S, Action: Update, Quantity: 2464, Orders: 14
Key: 196100S, Action: Update, Quantity: 2554, Orders: 15
Key: 196100S, Action: Update, Quantity: 2464, Orders: 14
Key: 196200S, Action: Update, Quantity: 4198, Orders: 21
Key: 196200S, Action: Update, Quantity: 4449, Orders: 22
Key: 196300S, Action: Update, Quantity: 6539, Orders: 19
Key: 196200S, Action: Update, Quantity: 4462, Orders: 23
Key: 195800B, Action: Update, Quantity: 5215, Orders: 14
Key: 195900B, Action: Update, Quantity: 2638, Orders: 11
Key: 195800B, Action: Update, Quantity: 4842, Orders: 13
Key: 195800B, Action: Update, Quantity: 4430, Orders: 12
Key: 195900B, Action: Update, Quantity: 2652, Orders: 12
Key: 196200S, Action: Update, Quantity: 4414, Orders: 22
Key: 196100S, Action: Update, Quantity: 2512, Orders: 15
Key: 195800B, Action: Update, Quantity: 3562, Orders: 11
Key: 196300S, Action: Update, Quantity: 6385, Orders: 18
Key: 196300S, Action: Update, Quantity: 6805, Orders: 19
Key: 196300S, Action: Update, Quantity: 6817, Orders: 20
Key: 195900B, Action: Update, Quantity: 2676, Orders: 13
Key: 195800B, Action: Update, Quantity: 3545, Orders: 10
Key: 195800B, Action: Update, Quantity: 3559, Orders: 11
Key: 195100B, Action: Update, Quantity: 25662, Orders: 7
Key: 196300S, Action: Update, Quantity: 6685, Orders: 19
Key: 196100S, Action: Update, Quantity: 2626, Orders: 16
Key: 196100S, Action: Update, Quantity: 2726, Orders: 17
Key: 196000B, Action: Update, Quantity: 995, Orders: 12
Key: 196000B, Action: Update, Quantity: 895, Orders: 11
Key: 195600B, Action: Update, Quantity: 5129, Orders: 9
Key: 196200S, Action: Update, Quantity: 4312, Orders: 21
Key: 196200S, Action: Update, Quantity: 4439, Orders: 22
Key: 196100S, Action: Update, Quantity: 2626, Orders: 16
Key: 195900B, Action: Update, Quantity: 2583, Orders: 12
Key: 196000B, Action: Update, Quantity: 989, Orders: 12
Key: 195600B, Action: Update, Quantity: 5531, Orders: 10
Key: 195900B, Action: Update, Quantity: 2589, Orders: 13
Key: 196300S, Action: Update, Quantity: 6634, Orders: 18
Key: 196100S, Action: Update, Quantity: 2672, Orders: 17
Key: 196300S, Action: Update, Quantity: 6048, Orders: 17
Key: 196100S, Action: Update, Quantity: 3496, Orders: 18
Key: 196100S, Action: Update, Quantity: 3586, Orders: 19
Key: 196000B, Action: Update, Quantity: 839, Orders: 12
Key: 196100S, Action: Update, Quantity: 3496, Orders: 18
Key: 196100S, Action: Update, Quantity: 3201, Orders: 17
Key: 196100S, Action: Update, Quantity: 3156, Orders: 16
Key: 196100S, Action: Update, Quantity: 3145, Orders: 15
Key: 196100S, Action: Update, Quantity: 3076, Orders: 14
Key: 196100S, Action: Update, Quantity: 3049, Orders: 13
Key: 196100S, Action: Update, Quantity: 2825, Orders: 12
Key: 196100S, Action: Update, Quantity: 1813, Orders: 11
Key: 196100S, Action: Update, Quantity: 1713, Orders: 10
Key: 196100S, Action: Update, Quantity: 1603, Orders: 9
Key: 196100S, Action: Update, Quantity: 1503, Orders: 8
Key: 196100S, Action: Update, Quantity: 1396, Orders: 7
Key: 196100S, Action: Update, Quantity: 1387, Orders: 6
Key: 196100S, Action: Update, Quantity: 1137, Orders: 5
Key: 196100S, Action: Update, Quantity: 1032, Orders: 4
Key: 196100S, Action: Update, Quantity: 984, Orders: 3
Key: 196100S, Action: Update, Quantity: 870, Orders: 2
Key: 196100S, Action: Update, Quantity: 824, Orders: 1
Key: 196100S, Action: Update, Quantity: 246, Orders: 1
Key: 196000B, Action: Update, Quantity: 939, Orders: 13
Key: 196000B, Action: Update, Quantity: 1702, Orders: 14
Key: 196100S, Action: Update, Quantity: 5, Orders: 1
Key: 195800B, Action: Update, Quantity: 4436, Orders: 12
Key: 196000B, Action: Update, Quantity: 1792, Orders: 15
Key: 196200S, Action: Update, Quantity: 3556, Orders: 21
Key: 195800B, Action: Update, Quantity: 4822, Orders: 13
Key: 196000B, Action: Update, Quantity: 1756, Orders: 14
Key: 196000B, Action: Update, Quantity: 1785, Orders: 15
Key: 196100S, Action: Delete, Quantity: None, Orders: None
Key: 196000B, Action: Update, Quantity: 1695, Orders: 14
Key: 196200S, Action: Update, Quantity: 4433, Orders: 22
Key: 196400S, Action: Update, Quantity: 3771, Orders: 10
Key: 196300S, Action: Update, Quantity: 5648, Orders: 16
Key: 196100B, Action: Add, Quantity: 100, Orders: 1
Key: 196200S, Action: Update, Quantity: 4523, Orders: 23
Key: 196000B, Action: Update, Quantity: 1929, Orders: 15
Key: 196000B, Action: Update, Quantity: 2560, Orders: 16
Key: 196100B, Action: Delete, Quantity: None, Orders: None
Key: 195700B, Action: Update, Quantity: 3567, Orders: 10
Key: 195800B, Action: Update, Quantity: 5511, Orders: 14
Key: 196200S, Action: Update, Quantity: 3646, Orders: 22
Key: 196000B, Action: Update, Quantity: 1929, Orders: 15
Key: 196000B, Action: Update, Quantity: 1928, Orders: 14
Key: 196200S, Action: Update, Quantity: 3556, Orders: 21
Key: 196000B, Action: Update, Quantity: 1907, Orders: 13
Key: 196000B, Action: Update, Quantity: 1916, Orders: 14
Key: 196200S, Action: Update, Quantity: 3078, Orders: 20
Key: 196200S, Action: Update, Quantity: 3001, Orders: 20
Key: 196100B, Action: Add, Quantity: 100, Orders: 1
Key: 196000B, Action: Update, Quantity: 2556, Orders: 15
Key: 195800B, Action: Update, Quantity: 5887, Orders: 15
Key: 195900B, Action: Update, Quantity: 2599, Orders: 14
Key: 195900B, Action: Update, Quantity: 2999, Orders: 15
Key: 195800B, Action: Update, Quantity: 5487, Orders: 14
Key: 196100B, Action: Update, Quantity: 108, Orders: 2
Key: 196400S, Action: Update, Quantity: 4479, Orders: 11
Key: 196200S, Action: Update, Quantity: 2293, Orders: 19
Key: 195800B, Action: Update, Quantity: 5473, Orders: 13
Key: 195900B, Action: Update, Quantity: 2985, Orders: 14
Key: 195900B, Action: Update, Quantity: 2933, Orders: 13
Key: 195900B, Action: Update, Quantity: 2947, Orders: 14
Key: 196000B, Action: Update, Quantity: 2527, Orders: 14
Key: 196100B, Action: Update, Quantity: 174, Orders: 3
Key: 196100B, Action: Update, Quantity: 203, Orders: 4
Key: 196100B, Action: Update, Quantity: 103, Orders: 3
Key: 195900B, Action: Update, Quantity: 2937, Orders: 13
Key: 196000B, Action: Update, Quantity: 2433, Orders: 13
Key: 196100B, Action: Update, Quantity: 193, Orders: 4
Key: 196200S, Action: Update, Quantity: 2422, Orders: 20
Key: 196300S, Action: Update, Quantity: 6039, Orders: 17
Key: 195800B, Action: Update, Quantity: 4784, Orders: 12
Key: 195900B, Action: Update, Quantity: 3626, Orders: 14
Key: 196200S, Action: Update, Quantity: 2322, Orders: 19
Key: 196600S, Action: Update, Quantity: 3951, Orders: 8
Key: 196200S, Action: Update, Quantity: 2572, Orders: 20
Key: 196400S, Action: Update, Quantity: 4616, Orders: 12
Key: 196000B, Action: Update, Quantity: 2440, Orders: 14
Key: 196100B, Action: Update, Quantity: 196, Orders: 5
Key: 196200S, Action: Update, Quantity: 2382, Orders: 19
Key: 196200S, Action: Update, Quantity: 2530, Orders: 20
Key: 196300S, Action: Update, Quantity: 6027, Orders: 16
Key: 196200S, Action: Update, Quantity: 2542, Orders: 21
Key: 196100B, Action: Update, Quantity: 188, Orders: 4
Key: 196100B, Action: Update, Quantity: 122, Orders: 3
Key: 196100B, Action: Update, Quantity: 93, Orders: 2
Key: 196100B, Action: Update, Quantity: 3, Orders: 1
Key: 196100B, Action: Delete, Quantity: None, Orders: None
Key: 196200S, Action: Update, Quantity: 2642, Orders: 22
Key: 196000B, Action: Update, Quantity: 1800, Orders: 13
Key: 196200S, Action: Update, Quantity: 3518, Orders: 23
Key: 196200S, Action: Update, Quantity: 3608, Orders: 24
Key: 196200S, Action: Update, Quantity: 4068, Orders: 25
Key: 196200S, Action: Update, Quantity: 3608, Orders: 24
Key: 196100S, Action: Add, Quantity: 460, Orders: 1
Key: 196100S, Action: Update, Quantity: 491, Orders: 2
Key: 196300S, Action: Update, Quantity: 6427, Orders: 17
Key: 196400S, Action: Update, Quantity: 4216, Orders: 11
Key: 196100S, Action: Update, Quantity: 31, Orders: 1
Key: 196200S, Action: Update, Quantity: 2732, Orders: 23
Key: 196200S, Action: Update, Quantity: 2733, Orders: 24
Key: 196200S, Action: Update, Quantity: 3441, Orders: 25
Key: 196400S, Action: Update, Quantity: 3508, Orders: 10
Key: 196000B, Action: Update, Quantity: 1778, Orders: 12
Key: 195900B, Action: Update, Quantity: 3602, Orders: 13
Key: 196100S, Action: Update, Quantity: 491, Orders: 2
Key: 196100S, Action: Update, Quantity: 460, Orders: 1
Key: 196100S, Action: Update, Quantity: 418, Orders: 1
Key: 196100S, Action: Delete, Quantity: None, Orders: None
Key: 196200S, Action: Update, Quantity: 3859, Orders: 26
Key: 196400S, Action: Update, Quantity: 3908, Orders: 11
Key: 196300S, Action: Update, Quantity: 6027, Orders: 16
Key: 196100B, Action: Add, Quantity: 89, Orders: 1
Key: 196200S, Action: Update, Quantity: 4735, Orders: 27
Key: 196000B, Action: Update, Quantity: 2489, Orders: 13
Key: 196200S, Action: Update, Quantity: 3859, Orders: 26
Key: 196300S, Action: Update, Quantity: 6607, Orders: 17
Key: 196200S, Action: Update, Quantity: 3441, Orders: 25
Key: 196100B, Action: Delete, Quantity: None, Orders: None
Key: 196100S, Action: Add, Quantity: 371, Orders: 1
Key: 196000B, Action: Update, Quantity: 1778, Orders: 12
Key: 196100S, Action: Delete, Quantity: None, Orders: None
Key: 196200S, Action: Update, Quantity: 4317, Orders: 26
Key: 196100S, Action: Add, Quantity: 460, Orders: 1
Key: 196200S, Action: Update, Quantity: 3441, Orders: 25
Key: 196300S, Action: Update, Quantity: 7007, Orders: 18
Key: 196400S, Action: Update, Quantity: 3508, Orders: 10
Key: 196100S, Action: Update, Quantity: 660, Orders: 2
Key: 196100S, Action: Update, Quantity: 200, Orders: 1
Key: 196200S, Action: Update, Quantity: 3440, Orders: 24
Key: 195800B, Action: Update, Quantity: 5184, Orders: 13
Key: 195900B, Action: Update, Quantity: 3202, Orders: 12
Key: 195900B, Action: Update, Quantity: 2513, Orders: 11
Key: 195800B, Action: Update, Quantity: 5873, Orders: 14
Key: 196100S, Action: Update, Quantity: 221, Orders: 2
Key: 196000B, Action: Update, Quantity: 1015, Orders: 11
Key: 196000B, Action: Update, Quantity: 781, Orders: 10
Key: 195900B, Action: Update, Quantity: 2541, Orders: 12
Key: 195900B, Action: Update, Quantity: 2564, Orders: 13
Key: 196000B, Action: Update, Quantity: 1411, Orders: 11
Key: 196400S, Action: Update, Quantity: 3371, Orders: 9
Key: 195900B, Action: Update, Quantity: 2550, Orders: 12
Key: 196000B, Action: Update, Quantity: 1347, Orders: 10
Key: 196200S, Action: Update, Quantity: 3190, Orders: 23
Key: 196100S, Action: Update, Quantity: 471, Orders: 3
Key: 196000B, Action: Update, Quantity: 717, Orders: 9
Key: 196100S, Action: Update, Quantity: 607, Orders: 4
Key: 196300S, Action: Update, Quantity: 6587, Orders: 17
Key: 196300S, Action: Update, Quantity: 6732, Orders: 18
Key: 196100S, Action: Update, Quantity: 1067, Orders: 5
Key: 196100S, Action: Update, Quantity: 1299, Orders: 6
Key: 196200S, Action: Update, Quantity: 2939, Orders: 22
Key: 196200S, Action: Update, Quantity: 3359, Orders: 23
Key: 196100S, Action: Update, Quantity: 1354, Orders: 7
Key: 196300S, Action: Update, Quantity: 6341, Orders: 17
Key: 196300S, Action: Update, Quantity: 6406, Orders: 18
Key: 195900B, Action: Update, Quantity: 1935, Orders: 11
Key: 195900B, Action: Update, Quantity: 2528, Orders: 12
Key: 196300S, Action: Update, Quantity: 6303, Orders: 17
Key: 196300S, Action: Update, Quantity: 6404, Orders: 18
Key: 196000B, Action: Update, Quantity: 753, Orders: 10
Key: 196000B, Action: Update, Quantity: 830, Orders: 11
Key: 196100S, Action: Update, Quantity: 1154, Orders: 6
Key: 196100S, Action: Update, Quantity: 1133, Orders: 5
Key: 196100S, Action: Update, Quantity: 883, Orders: 4
Key: 196100S, Action: Update, Quantity: 747, Orders: 3
Key: 196100S, Action: Update, Quantity: 287, Orders: 2
Key: 196100S, Action: Update, Quantity: 55, Orders: 1
Key: 196100S, Action: Delete, Quantity: None, Orders: None
Key: 196000B, Action: Update, Quantity: 1073, Orders: 12
Key: 196400S, Action: Update, Quantity: 3771, Orders: 10
